ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2023,2023-07-09,14,Estádio Urbano Caldeira,Bruno Arleu de Araújo,0,20120,Santos,Goiás,Paulo Turra,Armando Evangelista,13,17,3520,1000,25.9,28.6,4,3,3,1,8,13,17,19,19,16,2,2,1,4,15,19,5,8
2023,2023-09-15,23,Estádio Urbano Caldeira,Braulio da Silva Machado,12244,20120,Santos,Cruzeiro,Diego Aguirre,Zé Ricardo,18,12,3815,2175,27.9,29.2,0,3,0,1,8,9,8,13,12,7,4,1,2,1,12,14,7,5
2023,2023-10-20,27,Estádio Urbano Caldeira,Raphael Claus,12850,20120,Santos,RB Bragantino,Marcelo Fernandes,Pedro Caixinha,17,2,3630,3340,26.5,26.1,1,3,0,2,5,4,8,8,8,6,6,6,5,0,26,15,12,1
2023,2023-11-29,36,Estádio Urbano Caldeira,Anderson Daronco,12855,20120,Santos,Fluminense,Marcelo Fernandes,Fernando Diniz,15,7,4080,4355,27.3,30.5,0,3,0,2,5,3,18,9,9,17,2,8,3,0,27,9,13,2
2023,2023-04-29,3,Estádio Nabi Abi Chedid,Braulio da Silva Machado,4829,13212,RB Bragantino,Cruzeiro,Pedro Caixinha,Pepa,12,6,2730,1610,24.8,29.7,0,3,0,1,5,9,18,8,8,17,2,5,1,4,12,18,5,7
2023,2023-07-29,17,Estádio Governador Plácido Castelo,André Luiz Skettino Policarpo Bento,26124,60326,Fortaleza,RB Bragantino,Juan Pablo Vojvoda,Pedro Caixinha,11,6,1480,4260,30.1,25.3,0,3,0,1,2,9,16,24,24,15,8,2,5,1,10,22,4,3
2023,2023-04-15,1,Estádio Raimundo Sampaio,Braulio da Silva Machado,6653,25000,América-MG,Fluminense,Vagner Mancini,Fernando Diniz,20,1,880,3525,32.1,27.7,0,3,0,0,11,1,25,9,8,24,5,2,2,3,17,15,9,3
2023,2023-11-08,33,Estádio Raimundo Sampaio,Marcelo de Lima Henrique  ,1943,25000,América-MG,Coritiba FC,Fabián Bustos,Thiago Kosloski,20,19,610,1915,29.7,28.6,0,3,0,2,8,4,16,13,13,13,2,3,0,1,11,10,6,3
2023,2023-11-29,36,Estádio Jornalista Mário Filho,Ramon Abatti,65305,78838,Flamengo,Atlético-MG,Tite,Luiz Felipe Scolari,4,3,9950,5070,27.6,29.5,0,3,0,1,10,1,12,12,12,12,3,4,0,3,19,11,10,3
2023,2023-11-29,36,Estádio São Januário,Savio Pereira Sampaio,20577,24584,Vasco da Gama,Corinthians,Ramón Díaz,Mano Menezes,16,13,2810,3600,28.9,30,2,4,2,2,8,3,9,5,4,9,1,6,0,1,20,14,7,3
2023,2023-09-19,15,Neo Química Arena ,Wilton Sampaio,36076,49205,Corinthians,Grêmio,Vanderlei Luxemburgo,Renato Portaluppi,14,3,4630,3620,28.1,29.9,4,4,3,2,6,4,17,10,10,17,3,4,1,1,23,16,9,6
2023,2023-09-15,23,Estádio Major Antônio Couto Pereira,Wagner do Nascimento Magalhães,22961,40502,Coritiba FC,EC Bahia,Thiago Kosloski,Rogério Ceni,20,15,1085,2435,27.6,28.3,2,4,1,3,7,2,14,17,16,14,5,4,5,1,15,18,8,7
2023,2023-11-02,31,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,34913,46931,Botafogo,Palmeiras,Lúcio Flávio,Abel Ferreira,1,2,2580,8300,30.6,27.9,3,4,3,0,2,6,12,13,13,10,2,5,0,3,18,15,7,5
2023,2023-11-10,33,Estádio São Januário,Ramon Abatti,17708,24931,Botafogo,Grêmio,Lúcio Flávio,Renato Portaluppi,1,2,2530,2500,29.1,28.1,3,4,2,1,2,6,8,17,17,8,2,2,0,0,12,13,4,4
2023,2023-06-06,9,Estádio Jornalista Mário Filho,Braulio da Silva Machado,46423,82584,Vasco da Gama,Flamengo,Maurício Barbieri,Jorge Sampaoli,19,5,3760,8470,26.2,26.1,1,4,0,4,4,0,13,18,18,13,1,4,2,0,13,10,7,4
2023,2023-10-29,30,Estádio Beira-Rio,André Luiz Skettino Policarpo Bento,36272,50848,Internacional,Coritiba FC,Eduardo Coudet,Thiago Kosloski,13,19,4460,1685,28.6,27.8,3,4,1,2,5,1,13,18,17,11,2,7,0,1,18,12,5,4
2023,2023-05-14,6,Estádio Raimundo Sampaio,Wilton Sampaio,4295,25000,América-MG,Cruzeiro,Vagner Mancini,Pepa,20,4,845,1710,31.3,28.8,0,4,0,1,5,6,10,17,16,10,4,2,5,3,15,16,10,6
2023,2023-07-30,17,Estádio Raimundo Sampaio,Braulio da Silva Machado,5928,25000,América-MG,Palmeiras,Vagner Mancini,Abel Ferreira,20,4,1200,8750,28.6,27.6,1,4,1,2,5,4,13,12,10,12,3,6,1,7,15,14,4,2
2023,2023-10-29,30,Estádio Raimundo Sampaio,Matheus Delgado Candançan,3008,25000,América-MG,Grêmio,Fabián Bustos,Renato Portaluppi,20,5,805,2750,30,28.5,3,4,2,2,5,7,11,5,5,11,7,3,1,1,15,17,8,4
2023,2023-05-11,5,Arena Pantanal,Wilton Sampaio,12029,42968,Cuiabá-MT,Atlético-MG,Ivo Vieira,Eduardo Coudet,17,8,755,4010,28.4,29.9,0,4,0,1,6,1,12,17,17,11,3,1,0,1,7,8,5,1
2023,2023-11-25,35,Neo Química Arena ,Marcelo de Lima Henrique  ,39403,49205,Corinthians,EC Bahia,Mano Menezes,Rogério Ceni,14,17,3550,2805,31.7,27.6,1,5,0,3,3,3,9,14,14,8,2,3,1,1,14,13,9,4
2023,2023-05-07,4,Estádio Serra Dourada,Wagner do Nascimento Magalhães,13789,14525,Goiás,Palmeiras,Émerson Ávila,Abel Ferreira,18,2,1070,8350,28.4,28.7,0,5,0,1,4,6,13,29,29,13,3,4,1,1,15,16,7,5
2023,2023-10-07,26,Estádio Serra Dourada,Raphael Claus,9001,14525,Goiás,EC Bahia,Armando Evangelista,Rogério Ceni,18,16,1048,2105,28.3,28.7,4,6,3,3,6,4,8,6,6,6,3,2,2,1,22,13,10,4
2018,2018-04-15,1,Estádio São Januário,André Luiz de Freitas Castro,7197,24584,Vasco da Gama,Atlético-MG,Zé Ricardo,Thiago Larghi,6,13,12950000,21850000,28.5,28.6,2,1,0,1,,,,,,,,,,,,,,
2018,2018-05-06,4,Estádio São Januário,Flavio Rodrigues de Souza,3311,24584,Vasco da Gama,América-MG,Zé Ricardo,Enderson Moreira,7,3,11600000,9000000,28,29,4,1,0,1,,,,,,,,,,,,,,
2018,2018-05-13,5,Estádio São Januário,Jean Pierre Goncalves Lima,3542,24584,Vasco da Gama,EC Vitória,Zé Ricardo,Vágner Mancini,2,19,10550000,11080000,28.3,27.7,2,3,1,1,,,,,,,,,,,,,,
2018,2018-05-31,8,Estádio São Januário,Leandro Pedro Vuaden,4584,24584,Vasco da Gama,Paraná,Zé Ricardo,Rogério Micale,12,20,9750000,7700000,25.7,25.2,1,0,1,0,,,,,,,,,,,,,,
2018,2018-06-03,9,Estádio São Januário,Raphael Claus,9454,24584,Vasco da Gama,Botafogo,Zé Ricardo,Alberto Valentim,10,14,13350000,14050000,27.8,26.7,1,2,0,2,,,,,,,,,,,,,,
2018,2018-06-10,11,Estádio São Januário,Savio Pereira Sampaio,8418,24584,Vasco da Gama,Sport Recife,,,12,2,,,,,3,2,2,1,,,,,,,,,,,,,,
2018,2018-07-20,13,Estádio São Januário,Marcelo Aparecido Ribeiro de Souza,11901,24584,Vasco da Gama,Fluminense,,,11,13,,,,,1,1,0,0,,,,,,,,,,,,,,
2018,2018-07-22,14,Estádio São Januário,Igor Junior Benevenuto,8242,24584,Vasco da Gama,Grêmio,,,11,4,,,,,1,0,1,0,,,,,,,,,,,,,,
2018,2018-07-19,13,Estádio Presidente Vargas,Grazianni Maciel Rocha,15197,20268,Ceará SC,Sport Recife,Lisca,Claudinei Oliveira,20,7,7800000,12600000,30.1,30.4,1,0,0,0,,,,,,,,,,,,,,
2018,2018-08-09,20,Estádio Presidente Vargas,Marcelo de Lima Henrique,18047,20268,Ceará SC,Santos FC,Lisca,Cuca,19,14,6430000,29600000,29.4,26.2,1,1,0,0,,,,,,,,,,,,,,
2018,2018-04-15,1,Estádio Manoel Barradas,Wagner Reway,13142,35632,EC Vitória,Flamengo,Vágner Mancini,Maurício Barbieri,10,9,8080000,55000000,26.3,28.4,2,2,1,1,,,,,,,,,,,,,,
2018,2018-05-06,4,Estádio Manoel Barradas,Rodrigo D,7030,35632,EC Vitória,Fluminense,Vágner Mancini,Abel Braga,17,12,11680000,9350000,26.4,25,1,2,1,0,,,,,,,,,,,,,,
2018,2018-05-20,6,Estádio Manoel Barradas,Marcelo de Lima Henrique,8371,35632,EC Vitória,Ceará SC,Vágner Mancini,Marcelo Chamusca,18,19,10580000,10180000,27.5,29.8,2,1,1,0,,,,,,,,,,,,,,
2018,2018-05-31,8,Estádio Manoel Barradas,Raphael Claus,5749,35632,EC Vitória,Internacional,Vágner Mancini,Odair Hellmann,14,8,12100000,28400000,26.7,27.3,2,3,1,2,,,,,,,,,,,,,,
2018,2018-06-07,10,Estádio Manoel Barradas,Dyorgines Jose Padovani,5459,35632,EC Vitória,Chapecoense,Vágner Mancini,Gilson Kleina,17,15,11050000,13650000,26.2,29.3,1,0,0,0,,,,,,,,,,,,,,
2018,2018-07-19,13,Estádio Manoel Barradas,Savio Pereira Sampaio,6598,35632,EC Vitória,Paraná,Vágner Mancini,Rogério Micale,16,18,8850000,5000000,26.9,27.5,1,0,1,0,,,,,,,,,,,,,,
2018,2018-07-27,15,Estádio Manoel Barradas,Vinicius Gonçalves Dias Araujo,5706,35632,EC Vitória,Sport Recife,Vágner Mancini,Claudinei Oliveira,16,10,9500000,11600000,25.5,30.6,1,0,0,0,,,,,,,,,,,,,,
2018,2018-08-05,17,Estádio Manoel Barradas,Eduardo Tomaz de Aquino Valadão,7193,35632,EC Vitória,Cruzeiro,João Burse,Mano Menezes,15,8,14150000,16750000,25.7,27.3,1,1,0,0,,,,,,,,,,,,,,
2018,2018-04-15,1,Neo Química Arena,Anderson Daronco,28777,49205,Corinthians,Fluminense,Fábio Carille,Abel Braga,5,14,29300000,8750000,27.7,25,2,1,1,0,,,,,,,,,,,,,,
2018,2018-05-06,4,Neo Química Arena,Savio Pereira Sampaio,40350,49205,Corinthians,Ceará SC,Fábio Carille,Marcelo Chamusca,2,19,24300000,8980000,27.1,28.8,1,1,1,1,,,,,,,,,,,,,,
2018,2018-05-13,5,Neo Química Arena,Anderson Daronco,35246,49205,Corinthians,Palmeiras,Fábio Carille,Roger Machado,4,3,30050000,39250000,26.6,29.1,1,0,1,0,,,,,,,,,,,,,,
2018,2018-05-31,8,Neo Química Arena,Grazianni Maciel Rocha,34921,49205,Corinthians,América-MG,Osmar Loss,Enderson Moreira,6,11,32600000,8000000,27,26.5,1,0,0,0,,,,,,,,,,,,,,
2018,2018-06-07,10,Neo Química Arena,Ricardo Marques Ribeiro,27586,49205,Corinthians,Santos FC,Osmar Loss,Jair Ventura,8,14,36400000,38750000,26.5,27.3,1,1,0,0,,,,,,,,,,,,,,
2018,2018-06-10,11,Neo Química Arena,Péricles Bassols Pegado Cortez,27990,49205,Corinthians,EC Vitória,Osmar Loss,Vágner Mancini,9,15,32400000,11100000,25.6,26.3,0,0,0,0,,,,,,,,,,,,,,
2018,2018-07-19,13,Neo Química Arena,Rodrigo D,19830,49205,Corinthians,Botafogo,Osmar Loss,Marcos Paquetá,10,9,33500000,12200000,28.1,28,2,0,1,0,,,,,,,,,,,,,,
2018,2018-07-26,15,Neo Química Arena,Paulo Roberto Alves Júnior,21031,49205,Corinthians,Cruzeiro,Osmar Loss,Mano Menezes,9,4,33600000,23300000,27.5,31.5,2,0,0,0,,,,,,,,,,,,,,
2018,2018-08-05,17,Neo Química Arena,Péricles Bassols Pegado Cortez,28662,49205,Corinthians,Atlético-PR,Osmar Loss,Tiago Nunes,7,18,21200000,11650000,24.8,27.5,0,0,0,0,,,,,,,,,,,,,,
2018,2018-04-22,2,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,10018,82238,Fluminense,Cruzeiro,Abel Braga,Mano Menezes,14,15,10550000,24000000,25.4,29.1,1,0,0,0,,,,,,,,,,,,,,
2018,2018-04-29,3,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,19235,82238,Fluminense,São Paulo,Abel Braga,Diego Aguirre,12,7,10200000,24150000,25.5,28.8,1,1,0,1,,,,,,,,,,,,,,
2018,2018-05-21,6,Estádio Jornalista Mário Filho,Igor Junior Benevenuto,9172,82238,Fluminense,Atlético-PR,Abel Braga,Fernando Diniz,9,15,11350000,13650000,25.6,27.3,2,0,2,0,,,,,,,,,,,,,,
2018,2018-05-26,7,Estádio Jornalista Mário Filho,Rafael Traci,14541,82238,Fluminense,Chapecoense,Abel Braga,Gilson Kleina,5,16,15050000,13850000,25.6,29.5,3,1,2,0,,,,,,,,,,,,,,
2018,2018-06-14,12,Estádio Jornalista Mário Filho,Rafael Traci,7438,82238,Fluminense,Santos FC,Abel Braga,Jair Ventura,11,16,10650000,30000000,23.8,27,0,1,0,0,,,,,,,,,,,,,,
2018,2018-07-26,15,Estádio Jornalista Mário Filho,Rodrigo D,22827,82238,Fluminense,Palmeiras,Marcelo Oliveira,Roger Machado,11,6,13550000,40700000,26.7,29.6,1,0,1,0,,,,,,,,,,,,,,
2018,2018-08-06,17,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,15461,82238,Fluminense,EC Bahia,Marcelo Oliveira,Enderson Moreira,9,11,14850000,12250000,26.3,28.6,1,1,1,0,,,,,,,,,,,,,,
2018,2018-04-22,2,Arena Condá,Luiz Flávio de Oliveira,8675,22600,Chapecoense,Vasco da Gama,Gilson Kleina,Zé Ricardo,20,6,15350000,13050000,28.7,29.1,1,1,1,0,,,,,,,,,,,,,,
2018,2018-05-08,4,Arena Condá,Raphael Claus,7838,22600,Chapecoense,Paraná,Gilson Kleina,Rogério Micale,16,20,14250000,5430000,29.7,25.1,1,1,0,0,,,,,,,,,,,,,,
2018,2018-05-13,5,Arena Condá,Leandro Pedro Vuaden,10931,22600,Chapecoense,Flamengo,Gilson Kleina,Maurício Barbieri,17,1,15250000,15700000,27.9,28,3,2,1,0,,,,,,,,,,,,,,
2018,2018-05-31,8,Arena Condá,Igor Junior Benevenuto,7015,22600,Chapecoense,Ceará SC,,,18,19,,,,,2,0,0,0,,,,,,,,,,,,,,
2018,2018-06-10,11,Arena Condá,Grazianni Maciel Rocha,6637,22600,Chapecoense,Cruzeiro,Gilson Kleina,Mano Menezes,16,5,13850000,24500000,29.1,31.7,2,0,0,0,,,,,,,,,,,,,,
2018,2018-07-20,13,Arena Condá,Rodolpho Toski Marques,7534,22600,Chapecoense,EC Bahia,Gilson Kleina,Enderson Moreira,15,17,10300000,12950000,28.3,28.4,1,1,0,0,,,,,,,,,,,,,,
2018,2018-07-23,14,Arena Condá,Wagner Reway,7100,22600,Chapecoense,Santos FC,Gilson Kleina,Jair Ventura,15,12,10700000,29750000,28.3,28.5,0,0,0,0,,,,,,,,,,,,,,
2018,2018-07-30,16,Arena Condá,Rodrigo Carvalhaes de Miranda,14382,22600,Chapecoense,Grêmio,Gilson Kleina,Renato Gaúcho,17,4,8600000,10150000,28.1,27,1,1,0,1,,,,,,,,,,,,,,
2018,2018-05-20,6,Arena de Pernambuco,Wilton Sampaio,28942,46154,Sport Recife,Corinthians,Claudinei Oliveira,Fábio Carille,12,2,13100000,14650000,28.6,26.1,1,1,0,0,,,,,,,,,,,,,,
2018,2018-04-29,3,Allianz Parque,Igor Junior Benevenuto,30617,43600,Palmeiras,Chapecoense,Roger Machado,Gilson Kleina,5,18,44100000,15450000,27.9,29.4,0,0,0,0,,,,,,,,,,,,,,
2018,2018-05-20,6,Allianz Parque,Rafael Traci,26351,43600,Palmeiras,EC Bahia,Roger Machado,Guto Ferreira,6,17,32250000,11400000,30.1,26,3,0,3,0,,,,,,,,,,,,,,
2018,2018-05-27,7,Allianz Parque,Dewson Fernando Freitas da Silva,25947,43600,Palmeiras,Sport Recife,Roger Machado,Claudinei Oliveira,4,12,35450000,13400000,30.4,29.2,2,3,1,0,,,,,,,,,,,,,,
2018,2018-06-03,9,Allianz Parque,Rodolpho Toski Marques,32841,43600,Palmeiras,São Paulo,Roger Machado,Diego Aguirre,11,2,30700000,32250000,30.1,29.6,3,1,0,1,,,,,,,,,,,,,,
2018,2018-06-14,12,Allianz Parque,Braulio da Silva Machado,36882,43600,Palmeiras,Flamengo,Roger Machado,Maurício Barbieri,6,1,27750000,70950000,29.9,23.7,1,1,1,0,,,,,,,,,,,,,,
2018,2018-07-22,14,Allianz Parque,Péricles Bassols Pegado Cortez,29246,43600,Palmeiras,Atlético-MG,Roger Machado,Thiago Larghi,7,3,40700000,20100000,29.6,29.2,3,2,1,0,,,,,,,,,,,,,,
2018,2018-07-29,16,Allianz Parque,Wagner Reway,35776,43600,Palmeiras,Paraná,Wesley Carvalho,Rogério Micale,7,19,38050000,6900000,26.7,25.7,3,0,2,0,,,,,,,,,,,,,,
2018,2018-04-17,1,Estádio Olímpico Nilton Santos,Ricardo Marques Ribeiro,8033,46931,Botafogo,Palmeiras,Alberto Valentim,Roger Machado,12,11,11600000,36350000,25.6,28.9,1,1,0,0,,,,,,,,,,,,,,
2018,2018-04-28,3,Estádio Olímpico Nilton Santos,Vinicius Gonçalves Dias Araujo,10748,46931,Botafogo,Grêmio,Alberto Valentim,Renato Gaúcho,14,6,11650000,38500000,27.3,27.6,2,1,1,1,,,,,,,,,,,,,,
2018,2018-05-15,5,Estádio Olímpico Nilton Santos,Raphael Claus,10382,46931,Botafogo,Fluminense,Alberto Valentim,Abel Braga,12,7,11350000,11050000,27,25.6,2,1,1,1,,,,,,,,,,,,,,
2018,2018-05-27,7,Estádio Olímpico Nilton Santos,Flavio Rodrigues de Souza,5857,46931,Botafogo,EC Vitória,Alberto Valentim,Vágner Mancini,11,14,12300000,12200000,25,25.1,1,1,1,1,,,,,,,,,,,,,,
2018,2018-06-07,10,Estádio Olímpico Nilton Santos,Leandro Pedro Vuaden,8825,46931,Botafogo,Ceará SC,Alberto Valentim,Lisca,13,20,13450000,7900000,26.6,28.7,0,0,0,0,,,,,,,,,,,,,,
2018,2018-06-14,12,Estádio Olímpico Nilton Santos,Rodrigo Batista Raposo,10965,46931,Botafogo,Atlético-PR,Alberto Valentim,Fernando Diniz,12,17,13250000,13400000,27.5,26,2,0,1,0,,,,,,,,,,,,,,
2018,2018-07-27,15,Estádio Olímpico Nilton Santos,Savio Pereira Sampaio,7602,46931,Botafogo,Chapecoense,Marcos Paquetá,Gilson Kleina,12,15,13200000,10800000,26.8,27.7,1,0,0,0,,,,,,,,,,,,,,
2018,2018-08-04,17,Estádio Olímpico Nilton Santos,Paulo Roberto Alves Júnior,6940,46931,Botafogo,Santos FC,Bruno Lazaroni,Cuca,13,16,12750000,37750000,25.8,27.9,0,0,0,0,,,,,,,,,,,,,,
2018,2018-04-15,1,Estádio Municipal Paulo Machado de Carvalho,Rodrigo D,15513,37730,Santos FC,Ceará SC,Jair Ventura,Marcelo Chamusca,3,18,26900000,7430000,25.2,28.3,2,0,1,0,,,,,,,,,,,,,,
2018,2018-04-22,2,Estádio Municipal Paulo Machado de Carvalho,Marcelo de Lima Henrique,25504,37730,Palmeiras,Internacional,Roger Machado,Odair Hellmann,11,4,38750000,23400000,29.6,26.2,1,0,1,0,,,,,,,,,,,,,,
2018,2018-05-27,7,Estádio Municipal Paulo Machado de Carvalho,Paulo Roberto Alves Júnior,10670,37730,Santos FC,Cruzeiro,Jair Ventura,Mano Menezes,15,13,33150000,25000000,26.9,31,0,1,0,0,,,,,,,,,,,,,,
2018,2018-07-20,13,Estádio Municipal Paulo Machado de Carvalho,Dewson Fernando Freitas da Silva,26417,37730,Santos FC,Palmeiras,Jair Ventura,Roger Machado,12,6,41750000,37600000,26.5,29.3,1,1,0,1,,,,,,,,,,,,,,
2018,2018-04-17,1,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,11327,67428,São Paulo,Paraná,Diego Aguirre,Rogério Micale,8,16,26500000,4750000,25.9,25.6,1,0,1,0,,,,,,,,,,,,,,
2018,2018-05-06,4,Estádio Cícero Pompeu de Toledo,Rafael Traci,31976,67428,São Paulo,Atlético-MG,Diego Aguirre,Thiago Larghi,9,4,23400000,22050000,30.6,29.7,2,2,1,0,,,,,,,,,,,,,,
2018,2018-05-20,6,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,40465,67428,São Paulo,Santos FC,Diego Aguirre,Jair Ventura,13,11,27000000,33100000,29.5,27.1,1,0,0,0,,,,,,,,,,,,,,
2018,2018-05-31,8,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,25427,67428,São Paulo,Botafogo,Diego Aguirre,Alberto Valentim,4,13,26400000,13200000,30.5,26,3,2,3,1,,,,,,,,,,,,,,
2018,2018-06-06,10,Estádio Cícero Pompeu de Toledo,Paulo Roberto Alves Júnior,14730,67428,São Paulo,Internacional,Diego Aguirre,Odair Hellmann,4,5,28350000,25400000,27.5,26.7,0,0,0,0,,,,,,,,,,,,,,
2018,2018-06-13,12,Estádio Cícero Pompeu de Toledo,Igor Junior Benevenuto,20456,67428,São Paulo,EC Vitória,Diego Aguirre,Vágner Mancini,3,15,22050000,8750000,29.2,24.7,3,0,2,0,,,,,,,,,,,,,,
2018,2018-07-22,14,Estádio Cícero Pompeu de Toledo,Marcelo de Lima Henrique,58624,67428,São Paulo,Corinthians,Diego Aguirre,Osmar Loss,2,8,25800000,38000000,28.4,28.4,3,1,0,0,,,,,,,,,,,,,,
2018,2018-08-05,17,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,53437,67428,São Paulo,Vasco da Gama,,,2,12,,,,,2,1,1,0,,,,,,,,,,,,,,
2018,2018-04-22,2,Estádio Durival Britto e Silva,Péricles Bassols Pegado Cortez,16772,20083,Paraná,Corinthians,Rogério Micale,Fábio Carille,16,5,3730000,31500000,24.2,28,0,4,0,2,,,,,,,,,,,,,,
2018,2018-04-29,3,Estádio Durival Britto e Silva,Daniel Nobre Bins,8490,20083,Paraná,Sport Recife,Rogério Micale,Claudinei Oliveira,20,17,5330000,12350000,24.1,26.8,1,2,0,1,,,,,,,,,,,,,,
2018,2018-05-20,6,Estádio Durival Britto e Silva,Rodrigo Batista Raposo,8639,20083,Paraná,Grêmio,Rogério Micale,Renato Gaúcho,20,4,5530000,43250000,25.2,29.1,0,0,0,0,,,,,,,,,,,,,,
2018,2018-05-27,7,Estádio Durival Britto e Silva,Vinicius Gonçalves Dias Araujo,7450,20083,Paraná,Atlético-PR,Rogério Micale,Fernando Diniz,20,17,7700000,17450000,25.2,27.7,0,0,0,0,,,,,,,,,,,,,,
2018,2018-06-05,9,Estádio Durival Britto e Silva,Leandro Bizzio Marinho,4353,20083,Paraná,Fluminense,Rogério Micale,Abel Braga,20,4,5300000,13050000,27.1,26,2,1,0,0,,,,,,,,,,,,,,
2018,2018-06-08,10,Estádio Durival Britto e Silva,Marcelo de Lima Henrique,4927,20083,Paraná,EC Bahia,Rogério Micale,Claudio Prates,19,18,5500000,14700000,25.8,27.1,1,0,0,0,,,,,,,,,,,,,,
2018,2018-06-14,12,Estádio Durival Britto e Silva,Dewson Fernando Freitas da Silva,5131,20083,Paraná,Cruzeiro,Rogério Micale,Mano Menezes,19,8,5600000,18900000,26.2,28.3,1,1,0,0,,,,,,,,,,,,,,
2018,2018-07-22,14,Estádio Durival Britto e Silva,Anderson Daronco,4044,20083,Paraná,América-MG,Rogério Micale,Ricardo Drubscky,19,16,7500000,8700000,25.9,29.9,1,0,1,0,,,,,,,,,,,,,,
2018,2018-08-05,17,Estádio Durival Britto e Silva,Grazianni Maciel Rocha,8639,20083,Paraná,Ceará SC,Rogério Micale,Lisca,19,20,4950000,6200000,27.5,28.3,0,1,0,1,,,,,,,,,,,,,,
2018,2018-04-23,2,Arena do Grêmio,Raphael Claus,23894,60540,Grêmio,Atlético-PR,Renato Gaúcho,Fernando Diniz,7,1,59000000,17100000,28.5,28.9,0,0,0,0,,,,,,,,,,,,,,
2018,2018-05-07,4,Arena do Grêmio,Péricles Bassols Pegado Cortez,27844,60540,Grêmio,Santos FC,Renato Gaúcho,Jair Ventura,13,10,60000000,26900000,28.7,25.2,5,1,2,1,,,,,,,,,,,,,,
2018,2018-05-12,5,Arena do Grêmio,Wilton Sampaio,51870,60540,Grêmio,Internacional,Renato Gaúcho,Odair Hellmann,5,13,58250000,23750000,27.5,26.7,0,0,0,0,,,,,,,,,,,,,,
2018,2018-05-31,8,Arena do Grêmio,Luiz Flávio de Oliveira,20044,60540,Grêmio,Fluminense,Renato Gaúcho,Abel Braga,5,2,45150000,12450000,27.8,25,0,0,0,0,,,,,,,,,,,,,,
2018,2018-06-07,10,Arena do Grêmio,Rafael Traci,28664,60540,Grêmio,Palmeiras,Renato Gaúcho,Roger Machado,3,7,72100000,29050000,26.3,28.8,0,2,0,0,,,,,,,,,,,,,,
2018,2018-06-10,11,Arena do Grêmio,Rodrigo D,14460,60540,Grêmio,América-MG,Renato Gaúcho,Enderson Moreira,7,11,72650000,7050000,28,26.8,1,0,1,0,,,,,,,,,,,,,,
2018,2018-07-19,13,Arena do Grêmio,Flavio Rodrigues de Souza,22063,60540,Grêmio,Atlético-MG,Renato Gaúcho,Thiago Larghi,5,2,51500000,19450000,29.9,29,2,0,0,0,,,,,,,,,,,,,,
2018,2018-07-27,15,Arena do Grêmio,Grazianni Maciel Rocha,19865,60540,Grêmio,São Paulo,Renato Gaúcho,Diego Aguirre,7,2,49250000,27900000,28.6,29.3,2,1,1,1,,,,,,,,,,,,,,
2018,2018-08-05,17,Arena do Grêmio,Rafael Traci,16588,60540,Grêmio,Flamengo,Renato Gaúcho,Maurício Barbieri,5,1,10150000,45250000,27.5,26.9,2,0,1,0,,,,,,,,,,,,,,
2018,2018-04-16,1,Arena da Baixada,Dewson Fernando Freitas da Silva,9258,42372,Atlético-PR,Chapecoense,Fernando Diniz,Gilson Kleina,1,20,13000000,15500000,25.6,28.6,5,1,0,0,,,,,,,,,,,,,,
2018,2018-05-06,4,Arena da Baixada,Claudio Francisco Lima e Silva,20417,42372,Atlético-PR,Palmeiras,Fernando Diniz,Roger Machado,5,8,16500000,29750000,27.7,30.4,1,3,0,1,,,,,,,,,,,,,,
2018,2018-05-13,5,Arena da Baixada,Luiz Flávio de Oliveira,8400,42372,Atlético-PR,Atlético-MG,Fernando Diniz,Thiago Larghi,11,6,12600000,22350000,26.3,28.1,1,2,1,0,,,,,,,,,,,,,,
2018,2018-06-01,8,Arena da Baixada,Savio Pereira Sampaio,9173,42372,Atlético-PR,Santos FC,Fernando Diniz,Jair Ventura,17,16,17450000,38750000,27.7,27.3,2,0,1,0,,,,,,,,,,,,,,
2018,2018-06-09,11,Arena da Baixada,Anderson Daronco,9323,42372,Atlético-PR,São Paulo,Fernando Diniz,Diego Aguirre,17,6,13000000,28350000,27.3,29.5,0,1,0,0,,,,,,,,,,,,,,
